,winner,id,pick1,taxavitoria1,rank1,pick2,taxavitoria2,rank2,pick3,taxavitoria3,rank3,pick4,taxavitoria4,rank4,pick5,taxavitoria5,rank5,pick6,taxavitoria6,rank6,pick7,taxavitoria7,rank7,pick8,taxavitoria8,rank8,pick9,taxavitoria9,rank9,pick10,taxavitoria10,rank10
1233,radiant,7088129332,105,50.839999999999996,80,19,45.24,80,128,46.33,80,41,49.34,80,60,47.760000000000005,80,43,50.690000000000005,80,86,48.71,80,83,50.51,70,35,44.47,80,13,48.3,80
1234,radiant,7088108921,86,48.71,70,65,51.339999999999996,80,101,51.949999999999996,80,104,54.35,80,89,54.47,80,53,38.84,80,19,45.24,80,39,51.05,80,70,46.54,80,137,47.8,80
1235,dire,7088061519,136,49.49,70,79,49.480000000000004,70,53,38.84,70,35,44.47,70,22,45.87,70,85,53.33,70,86,48.71,70,120,50.21,70,63,48.55,70,17,48.25,70
1236,dire,7088052470,87,49.85,80,128,46.33,80,96,47.699999999999996,70,106,49.86,80,10,45.519999999999996,80,9,50.32,80,23,50.760000000000005,80,32,52.82,80,18,51.739999999999995,80,55,54.98,80
1237,dire,7088047569,9,50.32,80,65,51.339999999999996,80,85,53.33,80,6,47.9,80,29,47.06,80,128,46.33,70,83,50.51,80,104,54.35,80,93,52.56999999999999,80,101,51.949999999999996,80
1238,dire,7088046752,128,46.33,80,114,48.8,80,106,49.86,70,77,49.87,80,123,45.35,70,51,47.599999999999994,80,52,46.11,70,55,54.98,80,75,52.01,80,95,47.54,80
1239,radiant,7088038068,58,43.66,80,51,47.599999999999994,70,17,48.25,80,46,48.13,80,55,54.98,80,53,38.84,80,120,50.21,80,101,51.949999999999996,80,64,50.8,80,95,47.54,70
1240,radiant,7087979512,79,49.480000000000004,70,9,50.32,70,28,46.39,70,102,50.33,70,35,44.47,70,97,48.86,70,86,48.71,70,109,47.31,70,64,50.8,70,76,49.2,70
1241,dire,7087953177,85,53.33,80,90,49.96,80,51,47.599999999999994,80,6,47.9,80,120,50.21,70,87,49.85,80,77,49.87,70,17,48.25,80,9,50.32,80,1,47.69,80
1242,dire,7087901257,97,48.86,70,136,49.49,70,35,44.47,70,110,47.69,70,76,49.2,70,100,45.32,70,128,46.33,70,9,50.32,70,129,42.92,70,41,49.34,70
1243,dire,7087877329,86,48.71,80,85,53.33,80,6,47.9,80,43,50.690000000000005,80,7,49.96,80,87,49.85,80,49,42.91,80,105,50.839999999999996,80,77,49.87,80,11,47.0,80
1244,dire,7087844840,69,46.68,80,9,50.32,80,5,51.39,80,49,42.91,80,42,44.42,80,53,38.84,70,83,50.51,80,13,48.3,80,86,48.71,80,92,49.87,80
1245,radiant,7087816432,9,50.32,70,128,46.33,70,29,47.06,70,42,44.42,70,22,45.87,70,86,48.71,70,85,53.33,70,6,47.9,70,129,42.92,70,52,46.11,70
1246,dire,7087815926,94,54.300000000000004,70,85,53.33,80,51,47.599999999999994,70,43,50.690000000000005,80,98,48.15,70,38,47.910000000000004,70,101,51.949999999999996,70,74,47.02,70,87,49.85,80,54,46.02,80
1247,radiant,7087783255,87,49.85,80,53,38.84,80,62,53.93,80,69,46.68,80,34,54.230000000000004,80,58,43.66,80,38,47.910000000000004,80,10,45.519999999999996,80,22,45.87,80,49,42.91,80
1248,radiant,7087776459,87,49.85,70,109,47.31,80,17,48.25,80,107,49.63,80,77,49.87,80,53,38.84,80,83,50.51,80,22,45.87,80,19,45.24,80,135,50.41,80
1249,radiant,7142277710,30,46.77,70,110,47.69,70,53,38.84,70,34,54.230000000000004,70,32,52.82,70,94,54.300000000000004,70,58,43.66,70,69,46.68,70,128,46.33,70,126,48.22,70
1250,radiant,7142165314,73,51.31,80,108,50.67,70,111,53.480000000000004,70,9,50.32,72,109,47.31,73,62,53.93,72,84,48.35,80,5,51.39,51,114,48.8,80,74,47.02,80
1251,dire,7142160679,69,46.68,70,14,49.120000000000005,80,136,49.49,70,59,50.24999999999999,70,76,49.2,70,73,51.31,70,101,51.949999999999996,70,86,48.71,70,47,49.61,70,45,51.870000000000005,70
1252,radiant,7142159114,88,50.06,70,86,48.71,70,108,50.67,70,19,45.24,70,48,45.5,70,26,45.36,70,104,54.35,70,93,52.56999999999999,70,87,49.85,70,11,47.0,70
1253,dire,7142123827,17,48.25,80,45,51.870000000000005,80,5,51.39,80,10,45.519999999999996,80,108,50.67,80,38,47.910000000000004,70,106,49.86,80,111,53.480000000000004,70,9,50.32,80,48,45.5,70
1254,radiant,7142110962,62,53.93,70,101,51.949999999999996,70,108,50.67,70,109,47.31,70,126,48.22,70,73,51.31,80,111,53.480000000000004,70,110,47.69,70,138,48.06,70,34,54.230000000000004,70
1255,dire,7142081748,30,46.77,70,104,54.35,70,26,45.36,70,11,47.0,70,4,51.480000000000004,70,86,48.71,70,126,48.22,70,123,45.35,70,49,42.91,70,70,46.54,70
1256,radiant,7142077446,101,51.949999999999996,80,94,54.300000000000004,70,32,52.82,70,87,49.85,72,84,48.35,73,2,50.44,80,86,48.71,80,5,51.39,80,138,48.06,80,46,48.13,51
1257,radiant,7142013921,73,51.31,70,69,46.68,80,75,52.01,70,111,53.480000000000004,80,106,49.86,70,108,50.67,80,86,48.71,80,45,51.870000000000005,80,70,46.54,80,96,47.699999999999996,80
1258,dire,7141997120,5,51.39,80,40,51.92,80,100,45.32,80,8,46.56,80,68,51.28,80,85,53.33,80,73,51.31,80,105,50.839999999999996,80,57,50.870000000000005,80,106,49.86,80
1259,radiant,7141990348,88,50.06,70,62,53.93,70,38,47.910000000000004,70,6,47.9,70,19,45.24,70,123,45.35,70,87,49.85,70,129,42.92,70,46,48.13,70,22,45.87,70
1260,radiant,7141967140,73,51.31,80,5,51.39,80,101,51.949999999999996,70,135,50.41,80,126,48.22,51,69,46.68,80,105,50.839999999999996,72,40,51.92,70,63,48.55,70,86,48.71,73
1261,dire,7141906758,88,50.06,70,87,49.85,70,135,50.41,70,22,45.87,70,46,48.13,70,94,54.300000000000004,70,86,48.71,70,104,54.35,70,32,52.82,70,17,48.25,70
1262,dire,7141899491,3,51.080000000000005,80,38,47.910000000000004,80,9,50.32,80,11,47.0,80,70,46.54,80,85,53.33,80,94,54.300000000000004,80,106,49.86,80,90,49.96,80,108,50.67,80
1263,radiant,7141886060,75,52.01,70,14,49.120000000000005,70,84,48.35,70,35,44.47,70,11,47.0,70,88,50.06,70,104,54.35,70,101,51.949999999999996,70,1,47.69,70,40,51.92,70
1264,dire,7141844035,73,51.31,80,2,50.44,70,57,50.870000000000005,70,106,49.86,80,45,51.870000000000005,73,101,51.949999999999996,80,104,54.35,70,87,49.85,70,76,49.2,80,95,47.54,70
1265,radiant,7141841210,104,54.35,80,7,49.96,80,12,50.13999999999999,72,13,48.3,80,85,53.33,80,105,50.839999999999996,80,86,48.71,80,14,49.120000000000005,80,57,50.870000000000005,80,52,46.11,80
1266,radiant,7141818157,108,50.67,80,109,47.31,80,75,52.01,70,105,50.839999999999996,70,19,45.24,80,62,53.93,80,5,51.39,80,101,51.949999999999996,80,114,48.8,80,74,47.02,80
1267,radiant,7141798030,86,48.71,70,5,51.39,70,95,47.54,70,16,47.88,70,22,45.87,70,9,50.32,70,27,48.96,70,46,48.13,70,57,50.870000000000005,70,17,48.25,70
1268,radiant,7141759205,85,53.33,80,94,54.300000000000004,80,20,44.629999999999995,80,101,51.949999999999996,80,3,51.080000000000005,80,104,54.35,80,105,50.839999999999996,80,5,51.39,80,10,45.519999999999996,80,120,50.21,80
1269,dire,7141732510,12,50.13999999999999,80,105,50.839999999999996,80,137,47.8,80,128,46.33,80,11,47.0,80,69,46.68,80,7,49.96,80,5,51.39,72,14,49.120000000000005,80,13,48.3,80
1270,radiant,7141716385,87,49.85,70,101,51.949999999999996,70,14,49.120000000000005,70,57,50.870000000000005,70,75,52.01,70,72,46.5,70,5,51.39,70,135,50.41,70,54,46.02,70,106,49.86,70
1271,radiant,7141713914,73,51.31,70,1,47.69,80,58,43.66,70,5,51.39,80,17,48.25,70,94,54.300000000000004,80,69,46.68,70,87,49.85,70,32,52.82,73,105,50.839999999999996,80
1272,radiant,7141687549,86,48.71,80,108,50.67,80,87,49.85,70,106,49.86,70,46,48.13,80,62,53.93,80,58,43.66,80,101,51.949999999999996,80,4,51.480000000000004,80,19,45.24,80
1273,radiant,7141642200,104,54.35,80,105,50.839999999999996,80,40,51.92,80,10,45.519999999999996,80,110,47.69,80,85,53.33,80,73,51.31,80,86,48.71,80,76,49.2,80,6,47.9,80
1274,radiant,7141620865,86,48.71,70,84,48.35,70,93,52.56999999999999,70,104,54.35,70,35,44.47,70,110,47.69,70,101,51.949999999999996,70,70,46.54,70,103,56.34,70,17,48.25,70
1275,dire,7141597260,62,53.93,72,93,52.56999999999999,80,31,51.04,80,2,50.44,80,106,49.86,51,94,54.300000000000004,70,137,47.8,70,100,45.32,70,138,48.06,80,104,54.35,70
1276,dire,7141591301,86,48.71,80,104,54.35,80,87,49.85,72,126,48.22,80,109,47.31,80,105,50.839999999999996,80,108,50.67,80,44,44.690000000000005,80,97,48.86,80,82,54.730000000000004,80
1277,radiant,7141544396,73,51.31,80,105,50.839999999999996,80,40,51.92,80,10,45.519999999999996,80,110,47.69,80,5,51.39,80,114,48.8,80,21,53.18000000000001,80,84,48.35,80,120,50.21,80
1278,dire,7141521796,100,45.32,70,107,49.63,70,98,48.15,70,48,45.5,70,19,45.24,70,88,50.06,70,86,48.71,70,84,48.35,70,6,47.9,70,94,54.300000000000004,70
1279,dire,7141506538,87,49.85,80,21,53.18000000000001,80,38,47.910000000000004,80,5,51.39,80,41,49.34,80,90,49.96,80,114,48.8,80,62,53.93,80,23,50.760000000000005,80,69,46.68,80
1280,radiant,7141489628,73,51.31,70,62,53.93,70,32,52.82,70,87,49.85,80,84,48.35,70,2,50.44,80,101,51.949999999999996,80,126,48.22,51,104,54.35,72,111,53.480000000000004,80
1281,radiant,7141451961,73,51.31,80,86,48.71,80,111,53.480000000000004,80,69,46.68,80,39,51.05,80,88,50.06,80,40,51.92,80,101,51.949999999999996,80,1,47.69,80,17,48.25,80
1282,radiant,7141447817,86,48.71,73,94,54.300000000000004,80,85,53.33,70,108,50.67,80,34,54.230000000000004,80,87,49.85,70,104,54.35,80,21,53.18000000000001,80,114,48.8,70,121,48.26,70
1283,dire,7141441058,90,49.96,70,94,54.300000000000004,70,138,48.06,70,31,51.04,70,76,49.2,70,100,45.32,70,107,49.63,70,98,48.15,70,114,48.8,70,112,53.400000000000006,70
1284,radiant,7141402305,87,49.85,80,65,51.339999999999996,80,107,49.63,80,21,53.18000000000001,80,12,50.13999999999999,80,90,49.96,80,114,48.8,80,75,52.01,80,39,51.05,80,4,51.480000000000004,80
1285,dire,7141396530,85,53.33,80,1,47.69,80,108,50.67,80,45,51.870000000000005,80,74,47.02,80,38,47.910000000000004,80,101,51.949999999999996,80,64,50.8,80,93,52.56999999999999,80,13,48.3,80
1286,dire,7141380924,90,49.96,70,94,54.300000000000004,80,106,49.86,70,9,50.32,70,69,46.68,80,88,50.06,80,111,53.480000000000004,80,17,48.25,70,55,54.98,73,109,47.31,80
1287,radiant,7141372348,58,43.66,70,120,50.21,70,51,47.599999999999994,70,62,53.93,70,93,52.56999999999999,70,87,49.85,70,45,51.870000000000005,70,84,48.35,70,70,46.54,70,17,48.25,70
1288,dire,7141324778,104,54.35,70,44,44.690000000000005,70,64,50.8,70,90,49.96,70,21,53.18000000000001,70,73,51.31,70,105,50.839999999999996,70,5,51.39,70,46,48.13,70,13,48.3,70
1289,dire,7141318587,101,51.949999999999996,80,2,50.44,80,5,51.39,80,11,47.0,70,21,53.18000000000001,73,87,49.85,80,73,51.31,70,108,50.67,70,94,54.300000000000004,70,13,48.3,80
1290,radiant,7141285799,114,48.8,70,12,50.13999999999999,70,128,46.33,70,97,48.86,70,17,48.25,70,87,49.85,70,104,54.35,70,137,47.8,70,138,48.06,70,21,53.18000000000001,70
1291,dire,7141266209,86,48.71,70,64,50.8,70,129,42.92,70,73,51.31,70,22,45.87,70,9,50.32,70,20,44.629999999999995,70,126,48.22,70,44,44.690000000000005,70,45,51.870000000000005,70
1292,radiant,7141234692,69,46.68,80,86,48.71,80,75,52.01,80,109,47.31,80,39,51.05,80,114,48.8,80,5,51.39,80,73,51.31,80,12,50.13999999999999,80,74,47.02,80
1293,dire,7141232655,114,48.8,70,86,48.71,70,38,47.910000000000004,70,6,47.9,70,53,38.84,70,83,50.51,70,93,52.56999999999999,70,94,54.300000000000004,70,55,54.98,70,106,49.86,70
1294,radiant,7141222839,73,51.31,80,104,54.35,70,21,53.18000000000001,70,88,50.06,70,91,49.88,80,62,53.93,80,86,48.71,70,94,54.300000000000004,70,85,53.33,70,126,48.22,73
1295,radiant,7141204567,126,48.22,70,21,53.18000000000001,70,14,49.120000000000005,70,45,51.870000000000005,70,11,47.0,70,87,49.85,70,84,48.35,70,9,50.32,70,73,51.31,70,22,45.87,70
1296,radiant,7141177240,69,46.68,70,44,44.690000000000005,70,34,54.230000000000004,70,16,47.88,70,70,46.54,70,100,45.32,70,14,49.120000000000005,70,120,50.21,70,62,53.93,70,1,47.69,70
1297,radiant,7141162590,1,47.69,80,121,48.26,80,37,50.080000000000005,80,94,54.300000000000004,80,84,48.35,80,85,53.33,80,104,54.35,80,86,48.71,80,11,47.0,80,126,48.22,80
1298,radiant,7141158232,73,51.31,80,85,53.33,70,63,48.55,70,86,48.71,73,32,52.82,70,104,54.35,80,101,51.949999999999996,70,87,49.85,70,4,51.480000000000004,70,126,48.22,80
1299,radiant,7141156301,19,45.24,70,31,51.04,70,57,50.870000000000005,70,46,48.13,70,45,51.870000000000005,70,9,50.32,70,100,45.32,70,126,48.22,70,79,49.480000000000004,70,63,48.55,70
1300,dire,7141148562,73,51.31,80,5,51.39,80,87,49.85,80,93,52.56999999999999,80,23,50.760000000000005,80,69,46.68,80,62,53.93,80,86,48.71,80,109,47.31,80,39,51.05,80
1301,dire,7141143013,119,49.78,70,72,46.5,70,2,50.44,70,138,48.06,70,11,47.0,70,84,48.35,70,57,50.870000000000005,70,121,48.26,70,109,47.31,70,100,45.32,70
1302,radiant,7141108388,62,53.93,70,104,54.35,70,76,49.2,70,64,50.8,80,70,46.54,80,105,50.839999999999996,80,32,52.82,70,94,54.300000000000004,70,45,51.870000000000005,70,85,53.33,73
1303,radiant,7141103738,85,53.33,80,94,54.300000000000004,80,97,48.86,80,111,53.480000000000004,80,96,47.699999999999996,80,64,50.8,80,9,50.32,80,106,49.86,80,6,47.9,80,88,50.06,80
1304,radiant,7141095652,96,47.699999999999996,70,40,51.92,70,42,44.42,70,94,54.300000000000004,70,106,49.86,70,100,45.32,70,121,48.26,70,71,51.55,70,109,47.31,70,74,47.02,70
1305,dire,7141057893,87,49.85,80,88,50.06,70,126,48.22,70,70,46.54,80,111,53.480000000000004,80,73,51.31,70,105,50.839999999999996,70,11,47.0,70,64,50.8,70,47,49.61,73
1306,dire,7141057407,1,47.69,70,88,50.06,70,32,52.82,70,74,47.02,70,109,47.31,70,94,54.300000000000004,70,85,53.33,70,96,47.699999999999996,70,106,49.86,70,46,48.13,70
1307,radiant,7141048073,68,51.28,80,62,53.93,80,106,49.86,80,69,46.68,80,18,51.739999999999995,80,73,51.31,80,9,50.32,80,90,49.96,70,17,48.25,80,16,47.88,80
1308,radiant,7141047772,108,50.67,80,94,54.300000000000004,80,5,51.39,80,105,50.839999999999996,80,17,48.25,80,114,48.8,70,86,48.71,80,40,51.92,80,78,50.54,80,74,47.02,80
1309,dire,7141043230,104,54.35,80,64,50.8,80,101,51.949999999999996,80,41,49.34,80,32,52.82,80,90,49.96,80,94,54.300000000000004,80,120,50.21,80,100,45.32,80,69,46.68,80
1310,radiant,7141027061,90,49.96,80,126,48.22,70,86,48.71,70,89,54.47,70,2,50.44,80,38,47.910000000000004,70,9,50.32,80,105,50.839999999999996,70,110,47.69,80,46,48.13,70
1311,dire,7141009142,68,51.28,70,86,48.71,70,97,48.86,70,114,48.8,70,76,49.2,70,43,50.690000000000005,70,119,49.78,70,11,47.0,70,106,49.86,70,21,53.18000000000001,70
1312,radiant,7140992091,32,52.82,70,105,50.839999999999996,70,87,49.85,70,63,48.55,70,98,48.15,73,58,43.66,70,5,51.39,80,109,47.31,80,108,50.67,70,126,48.22,80
1313,radiant,7140991469,108,50.67,80,86,48.71,80,87,49.85,80,129,42.92,80,138,48.06,80,45,51.870000000000005,80,93,52.56999999999999,80,5,51.39,80,17,48.25,70,29,47.06,80
1314,dire,7140990799,87,49.85,70,100,45.32,80,70,46.54,80,17,48.25,80,78,50.54,80,86,48.71,80,108,50.67,80,51,47.599999999999994,80,126,48.22,80,109,47.31,80
1315,dire,7140987553,86,48.71,70,39,51.05,70,31,51.04,80,98,48.15,80,18,51.739999999999995,70,58,43.66,80,114,48.8,70,9,50.32,70,93,52.56999999999999,70,36,48.72,80
1316,dire,7140976821,5,51.39,80,94,54.300000000000004,80,45,51.870000000000005,80,126,48.22,80,108,50.67,80,104,54.35,80,111,53.480000000000004,80,79,49.480000000000004,80,93,52.56999999999999,80,120,50.21,80
1317,radiant,7140974929,62,53.93,70,111,53.480000000000004,70,21,53.18000000000001,70,32,52.82,70,38,47.910000000000004,70,68,51.28,70,19,45.24,70,114,48.8,70,104,54.35,70,52,46.11,70
1318,dire,7140939120,17,48.25,70,45,51.870000000000005,80,109,47.31,70,101,51.949999999999996,70,2,50.44,80,32,52.82,80,138,48.06,80,9,50.32,80,106,49.86,70,4,51.480000000000004,80
1319,radiant,7140930953,19,45.24,70,9,50.32,70,103,56.34,70,54,46.02,70,78,50.54,70,119,49.78,70,88,50.06,70,40,51.92,70,4,51.480000000000004,70,65,51.339999999999996,70
1320,radiant,7140890442,62,53.93,80,126,48.22,80,38,47.910000000000004,80,105,50.839999999999996,70,94,54.300000000000004,80,106,49.86,70,90,49.96,80,86,48.71,80,73,51.31,70,57,50.870000000000005,70
1321,radiant,7140715058,88,50.06,70,94,54.300000000000004,70,58,43.66,70,10,45.519999999999996,70,16,47.88,70,86,48.71,70,135,50.41,70,79,49.480000000000004,70,120,50.21,70,109,47.31,70
1322,dire,7140658484,123,45.35,70,9,50.32,70,14,49.120000000000005,70,46,48.13,70,52,46.11,70,112,53.400000000000006,70,110,47.69,70,28,46.39,70,70,46.54,70,126,48.22,70
1323,dire,7140587961,86,48.71,70,87,49.85,70,49,42.91,70,48,45.5,70,17,48.25,70,138,48.06,70,104,54.35,70,111,53.480000000000004,70,21,53.18000000000001,70,76,49.2,70
1324,radiant,7140504836,26,45.36,70,87,49.85,70,28,46.39,70,54,46.02,70,39,51.05,70,14,49.120000000000005,70,86,48.71,70,49,42.91,70,93,52.56999999999999,70,17,48.25,70
1325,radiant,7140486780,85,53.33,70,32,52.82,70,105,50.839999999999996,70,75,52.01,70,95,47.54,70,104,54.35,70,40,51.92,80,64,50.8,70,36,48.72,80,57,50.870000000000005,73
1326,dire,7140457548,58,43.66,80,90,49.96,80,70,46.54,80,49,42.91,70,2,50.44,80,38,47.910000000000004,70,105,50.839999999999996,80,17,48.25,70,75,52.01,80,4,51.480000000000004,70
1327,dire,7140425528,84,48.35,70,123,45.35,70,22,45.87,70,49,42.91,70,4,51.480000000000004,70,111,53.480000000000004,70,86,48.71,70,108,50.67,70,93,52.56999999999999,70,14,49.120000000000005,70
1328,dire,7140418468,45,51.870000000000005,70,104,54.35,70,64,50.8,80,63,48.55,73,86,48.71,80,138,48.06,70,105,50.839999999999996,70,100,45.32,70,84,48.35,70,75,52.01,70
1329,radiant,7140360259,110,47.69,70,86,48.71,70,98,48.15,70,138,48.06,70,104,54.35,70,88,50.06,70,22,45.87,70,119,49.78,70,4,51.480000000000004,70,57,50.870000000000005,70
1330,dire,7140338584,73,51.31,70,111,53.480000000000004,70,114,48.8,70,58,43.66,70,21,53.18000000000001,70,86,48.71,80,104,54.35,80,87,49.85,70,11,47.0,73,126,48.22,70
1331,radiant,7140320560,69,46.68,70,31,51.04,80,9,50.32,70,106,49.86,80,70,46.54,70,90,49.96,80,126,48.22,80,5,51.39,80,89,54.47,70,78,50.54,80
1332,radiant,7140256319,90,49.96,70,30,46.77,70,62,53.93,70,73,51.31,70,38,47.910000000000004,70,9,50.32,70,69,46.68,70,101,51.949999999999996,70,126,48.22,70,108,50.67,70
1333,dire,7140232870,69,46.68,80,114,48.8,80,87,49.85,80,58,43.66,80,74,47.02,80,91,49.88,80,104,54.35,80,93,52.56999999999999,72,7,49.96,80,82,54.730000000000004,80
1334,dire,7140224303,69,46.68,70,40,51.92,70,86,48.71,70,12,50.13999999999999,80,126,48.22,70,62,53.93,70,94,54.300000000000004,80,87,49.85,73,96,47.699999999999996,70,120,50.21,80
1335,dire,7140174137,90,49.96,80,49,42.91,80,38,47.910000000000004,80,5,51.39,80,1,47.69,80,45,51.870000000000005,80,17,48.25,80,62,53.93,80,93,52.56999999999999,80,128,46.33,80
1336,radiant,7140154153,90,49.96,80,94,54.300000000000004,80,40,51.92,72,7,49.96,80,76,49.2,80,126,48.22,80,58,43.66,80,104,54.35,80,93,52.56999999999999,80,75,52.01,80
1337,dire,7140135726,62,53.93,70,58,43.66,80,108,50.67,70,46,48.13,70,22,45.87,70,104,54.35,73,101,51.949999999999996,70,64,50.8,80,6,47.9,70,13,48.3,80
1338,dire,7140100318,38,47.910000000000004,80,66,50.660000000000004,80,84,48.35,80,55,54.98,80,114,48.8,80,62,53.93,80,94,54.300000000000004,80,5,51.39,80,126,48.22,80,108,50.67,80
1339,dire,7140001250,69,46.68,80,1,47.69,80,5,51.39,80,14,49.120000000000005,80,21,53.18000000000001,80,62,53.93,80,94,54.300000000000004,80,2,50.44,80,86,48.71,80,9,50.32,80
1340,dire,7139997121,19,45.24,65,94,54.300000000000004,80,87,49.85,70,40,51.92,62,74,47.02,80,108,50.67,71,86,48.71,70,70,46.54,74,3,51.080000000000005,70,126,48.22,80
1341,dire,7139987891,90,49.96,80,109,47.31,80,45,51.870000000000005,80,126,48.22,80,97,48.86,80,108,50.67,80,86,48.71,80,31,51.04,80,65,51.339999999999996,80,41,49.34,80
1342,dire,7139979008,38,47.910000000000004,70,94,54.300000000000004,80,9,50.32,70,90,49.96,80,17,48.25,73,73,51.31,80,62,53.93,70,40,51.92,70,21,53.18000000000001,72,55,54.98,70
1343,dire,7139888037,62,53.93,80,21,53.18000000000001,80,111,53.480000000000004,80,2,50.44,80,54,46.02,80,69,46.68,80,57,50.870000000000005,80,121,48.26,80,86,48.71,80,49,42.91,80
1344,radiant,7139883981,87,49.85,71,94,54.300000000000004,70,84,48.35,74,62,53.93,70,13,48.3,80,100,45.32,70,21,53.18000000000001,65,75,52.01,80,89,54.47,62,106,49.86,80
1345,dire,7139870870,62,53.93,51,90,49.96,70,17,48.25,70,31,51.04,70,14,49.120000000000005,52,69,46.68,80,105,50.839999999999996,70,45,51.870000000000005,70,106,49.86,80,18,51.739999999999995,72
1346,radiant,7139830464,73,51.31,70,31,51.04,80,87,49.85,70,108,50.67,80,39,51.05,70,90,49.96,80,109,47.31,80,2,50.44,80,5,51.39,80,62,53.93,80
1347,radiant,7139812552,73,51.31,70,62,53.93,80,40,51.92,72,69,46.68,70,17,48.25,80,84,48.35,70,105,50.839999999999996,70,31,51.04,70,137,47.8,51,14,49.120000000000005,52
1348,radiant,7145798701,87,49.85,70,29,47.06,70,17,48.25,70,86,48.71,70,95,47.54,70,2,50.44,70,88,50.06,70,40,51.92,70,1,47.69,70,34,54.230000000000004,70
1349,radiant,7145763544,87,49.85,70,101,51.949999999999996,70,104,54.35,70,6,47.9,70,34,54.230000000000004,70,9,50.32,70,29,47.06,70,19,45.24,70,70,46.54,70,111,53.480000000000004,70
1350,dire,7145753516,69,46.68,80,31,51.04,80,62,53.93,80,8,46.56,80,13,48.3,80,73,51.31,80,108,50.67,80,58,43.66,80,105,50.839999999999996,80,17,48.25,80
1351,radiant,7145710399,79,49.480000000000004,70,87,49.85,70,53,38.84,70,106,49.86,70,114,48.8,70,14,49.120000000000005,70,58,43.66,70,26,45.36,70,11,47.0,70,32,52.82,70
1352,dire,7145678244,108,50.67,80,90,49.96,80,111,53.480000000000004,80,65,51.339999999999996,80,18,51.739999999999995,80,69,46.68,80,86,48.71,80,85,53.33,80,46,48.13,80,106,49.86,80
1353,dire,7145642061,69,46.68,70,5,51.39,70,19,45.24,70,138,48.06,70,126,48.22,70,62,53.93,70,9,50.32,70,36,48.72,70,106,49.86,70,48,45.5,70
1354,radiant,7145582126,62,53.93,70,108,50.67,70,87,49.85,70,39,51.05,70,95,47.54,70,88,50.06,70,19,45.24,70,137,47.8,70,46,48.13,70,106,49.86,70
1355,radiant,7145547636,38,47.910000000000004,80,11,47.0,80,63,48.55,70,64,50.8,70,17,48.25,73,84,48.35,72,9,50.32,70,136,49.49,80,93,52.56999999999999,80,57,50.870000000000005,51
1356,radiant,7145511788,120,50.21,70,86,48.71,70,49,42.91,70,1,47.69,70,84,48.35,70,88,50.06,70,94,54.300000000000004,70,104,54.35,70,101,51.949999999999996,70,98,48.15,70
1357,radiant,7145492104,104,54.35,70,84,48.35,80,9,50.32,51,136,49.49,80,65,51.339999999999996,72,66,50.660000000000004,73,38,47.910000000000004,80,6,47.9,70,45,51.870000000000005,70,46,48.13,80
1358,dire,7145434489,128,46.33,70,87,49.85,70,81,48.13,70,46,48.13,70,17,48.25,70,75,52.01,70,86,48.71,70,100,45.32,70,49,42.91,70,70,46.54,70
